lon,lat,plastic_c,bin_c
80.4494906,7.261933,8,0
80.4494212,7.261932,1,0
80.449388,7.2619307,2,0
80.449363,7.2619298,1,0
80.4493113,7.2619299,4,0
80.44914030000001,7.2619202,0,0
80.44907950000001,7.2619188,2,0
80.4490325,7.2619236,1,0
80.4489385,7.261915,7,0
80.4489063,7.2619133,9,0
80.44885760000001,7.2619115,9,0
80.4488226,7.2619113,6,0
80.4487428,7.2619102,3,0
80.4486949,7.2619159,4,0
80.4486175,7.2619201,4,0
80.448586,7.2619211,2,0
80.4484867,7.2619126,1,0
80.44832770000001,7.2618694,5,0
80.4482634,7.2618487,16,0
80.44823530000001,7.2618441,8,0
80.4482038,7.2618362,2,0
80.44811580000001,7.2618118,5,0
80.4480229,7.2617848,2,0
80.4479675,7.2617651,8,0
80.44793150000001,7.2617497,8,0
80.4478838,7.2617175,3,0
80.44783960000001,7.2616837,0,0
80.44778500000001,7.261635,7,0
80.4477193,7.2615748,3,0
80.447691,7.2615507,1,0
80.4476618,7.2615266,5,0
80.44763040000001,7.2615038,13,0
80.4476006,7.2614813,6,0
80.44750640000001,7.2614169,1,0
80.447474,7.2613947,3,0
80.4473897,7.261343,0,0
80.44732760000001,7.2613042,4,0
80.44728400000001,7.261277,8,0
80.4472489,7.2612598,6,0
80.4471891,7.2612312,2,0
80.4471772,7.2612226,2,0
80.4471674,7.2612149,5,0
80.4471637,7.2612,9,0
80.4471702,7.2611816,7,0
80.4471923,7.2611474,1,0
80.447199,7.2611205,1,0
80.4472046,7.2611056,10,0
80.4472231,7.2610743,1,0
80.44723040000001,7.2610296,6,0
80.4472315,7.2610154,4,0
80.4472362,7.2610028,9,0
80.4472363,7.260954,1,0
80.4472322,7.2609403,7,0
80.4472317,7.2609283,5,0
80.4472358,7.2608997,11,0
80.4472463,7.2608837,17,0
80.4472567,7.2608682,19,0
80.4472755,7.2608548,11,0
80.44729360000001,7.260839,11,0
80.4473049,7.2608304,11,0
80.4473229,7.2608223,3,0
80.4473492,7.2608112,9,0
80.4473869,7.2607921,19,0
80.4474154,7.2607794,11,0
80.4474343,7.2607683,16,0
80.4474446,7.260762,16,0
80.4474536,7.2607528,7,0
80.4474635,7.2607488,6,0
80.44749180000001,7.2607373,3,0
80.44750450000001,7.2607351,118,0
80.44751140000001,7.2607338,13,0
80.4475238,7.2607267,12,0
80.4475347,7.2607195,8,0
80.44755690000001,7.2607056,8,0
80.44757030000001,7.2606981,5,0
80.4475843,7.2606881,6,0
80.4476126,7.2606788,7,0
80.4476597,7.260664,7,0
80.4476763,7.2606602,6,0
80.4476932,7.2606554,7,0
80.44776300000001,7.2606272,3,0
80.44780970000001,7.2606235,1,0
80.44785970000001,7.2606217,2,0
80.447911,7.2606293,0,0
80.44792960000001,7.2606303,0,0
80.4480048,7.2606248,2,0
80.4480625,7.2606011,0,0
80.4481056,7.2605548,1,0
80.44824320000001,7.2603316,1,0
80.44827690000001,7.2602897,2,0
80.44833390000001,7.260285,1,0
80.4483429,7.2602707,2,0
80.448352,7.260257,1,0
80.4483841,7.2601976,8,0
80.448403,7.2601787,5,0
80.44841240000001,7.2601653,6,0
80.4484257,7.2601408,10,0
80.44843440000001,7.2601184,6,0
80.4484443,7.2601053,1,0
80.4484539,7.2600961,3,0
80.4484656,7.2600998,11,0
80.44848040000001,7.260092,10,0
80.448493,7.2600772,11,0
80.4485167,7.260054,8,0
80.4485362,7.2600456,9,0
80.44855600000001,7.2600341,6,0
80.4485842,7.2600147,5,0
80.4486311,7.2599936,1,0
80.4486976,7.2599619,5,0
80.4487352,7.2599469,3,0
80.4487711,7.2599233,2,0
80.4487931,7.2599083,3,0
80.4488286,7.2598752,3,0
80.4488402,7.2598657,3,0
80.4488697,7.2598431,0,0
80.4489087,7.2598085,0,0
80.4489224,7.2597953,3,0
80.4489362,7.2597822,1,0
80.4489746,7.259736,3,0
80.4489903,7.2597226,1,0
80.4490226,7.2597001,2,0
80.4490468,7.2596897,2,0
80.4491057,7.2596653,7,0
80.4491789,7.2596476,8,0
80.44929,7.2595954,1,0
80.4494808,7.2595351,6,0
80.4495467,7.2595201,6,0
80.44957500000001,7.2595111,0,0
80.44962480000001,7.2594832,4,0
80.44965590000001,7.2594634,1,0
80.4496819,7.2594501,2,0
80.4497099,7.2594405,8,0
80.4497817,7.2594146,5,0
80.449882,7.2593804,3,0
80.44990920000001,7.2593676,2,0
80.4499299,7.259357,3,0
80.4499529,7.2593472,1,0
80.4499802,7.2593395,0,0
80.4500118,7.2593184,3,0
80.450087,7.2592714,7,0
80.4501052,7.2592538,3,0
80.4501551,7.2592286,3,0
80.4501946,7.2592084,3,0
80.4502892,7.2591478,4,0
80.4503097,7.259134,12,0
80.450371,7.2590963,2,0
80.4504208,7.2590172,13,0
80.4504484,7.2589828,6,0
80.4505017,7.2588838,10,0
80.4505147,7.2588581,7,0
80.45053320000001,7.2588407,7,0
80.45056220000001,7.25881,5,0
80.45058490000001,7.2587884,3,0
80.4505954,7.2587747,2,0
80.4506096,7.2587697,1,0
80.4506224,7.2587642,3,0
80.4506518,7.2587472,2,0
80.4506657,7.2587357,4,0
80.45068810000001,7.2586929,10,0
80.4507017,7.2586823,1,0
80.4507102,7.2586693,0,0
80.4507701,7.2586165,2,0
80.450806,7.2585806,4,0
80.4508434,7.2585438,7,0
80.4508561,7.2585262,14,0
80.4508769,7.2585015,7,0
80.4508917,7.2584831,4,0
80.4509128,7.258453,7,0
80.45092700000001,7.2584233,7,0
80.4509481,7.258368,6,0
80.4509729,7.2583274,19,0
80.45100380000001,7.2583107,12,0
80.45104,7.2582821,8,0
80.4510853,7.25824,13,0
80.4511037,7.2582242,13,0
80.451143,7.258189,1,0
80.45129060000001,7.2580257,0,0
80.4513405,7.2579873,0,0
80.45140930000001,7.2579255,2,0
80.4514405,7.2578978,1,0
80.4514583,7.2578811,3,0
80.4514825,7.2578576,1,0
80.4515335,7.2578045,4,0
80.45155270000001,7.2577867,1,0
80.45157280000001,7.2577661,6,0
80.45159290000001,7.2577484,5,0
80.45171520000001,7.2576161,8,0
80.4517297,7.2576026,10,0
80.4517499,7.2575753,11,0
80.4517599,7.2575627,5,0
80.4517744,7.2575551,1,0
80.4517992,7.2575311,9,0
80.4518123,7.2575179,7,0
80.4518369,7.2574848,11,0
80.4518868,7.2574092,4,0
80.45190240000001,7.2573856,3,0
80.45195100000001,7.2573293,7,0
80.4519659,7.2573136,14,0
80.4519949,7.2572879,6,0
80.4520183,7.2572671,12,0
80.45204,7.2572487,9,0
80.4520662,7.2572302,7,0
80.4520957,7.2572198,1,0
80.4521673,7.2571819,1,0
80.452239,7.2571376,9,0
80.4522669,7.2571325,3,0
80.4523313,7.2570915,8,0
80.4523437,7.2570788,4,0
80.4523693,7.2570712,3,0
80.4523819,7.2570588,2,0
80.4524013,7.2570383,0,0
80.4524289,7.2570137,2,0
80.45245630000001,7.256983,0,0
80.4524804,7.2569616,6,0
80.4525,7.2569457,7,0
80.45251760000001,7.2569308,5,0
80.4525379,7.2569145,10,0
80.4525701,7.2568909,5,0
80.45258700000001,7.2568796,2,0
80.4526151,7.2568636,2,0
80.4526373,7.2568489,3,0
80.45266310000001,7.2568323,12,0
80.452763,7.2567677,4,0
80.4527783,7.256754,2,0
80.4528036,7.2567248,4,0
80.4528287,7.2566943,7,0
80.452867,7.2566513,0,0
80.45288260000001,7.2566333,0,0
80.4530194,7.2565228,6,0
80.4530738,7.2564782,2,0
80.4531091,7.2564496,4,0
80.4531961,7.2563652,5,0
80.4532125,7.2563487,11,0
80.4532238,7.2563425,16,0
80.45324310000001,7.2563305,6,0
80.45325700000001,7.2563101,7,0
80.4532755,7.2562892,2,0
80.4533164,7.2562562,6,0
80.4533366,7.2562484,8,0
80.4533639,7.2562239,6,0
80.4533802,7.2562024,9,0
80.4534101,7.2561637,3,0
80.45344800000001,7.2561289,7,0
80.45345470000001,7.2561209,4,0
80.4534792,7.2561006,1,0
80.45349110000001,7.2560912,0,0
80.4535182,7.2560722,0,0
80.45352530000001,7.256065,1,0
80.4535334,7.256057,3,0
80.4535384,7.2560485,6,0
80.4535504,7.2560416,9,0
80.4535681,7.2560279,4,0
80.4535831,7.2560125,7,0
80.4536013,7.2559901,0,0
80.4536341,7.2559607,4,0
80.45364690000001,7.2559457,3,0
80.4536701,7.2559195,3,0
80.453686,7.2559021,4,0
80.4537129,7.255866,4,0
80.4537277,7.255854,3,0
80.4537389,7.2558379,3,0
80.4537619,7.2558212,4,0
80.4537778,7.255807,6,0
80.4537842,7.2557893,15,0
80.45379940000001,7.2557771,16,0
80.4538113,7.2557579,102,0
80.4538261,7.2557396,0,0
80.4705336,7.2479953,3,0
80.47042520000001,7.2479823,0,0
80.47039000000001,7.2479775,1,0
80.4703537,7.2479723,2,0
80.4701973,7.2479599,7,0
80.470129,7.2479539,2,0
80.47007930000001,7.2479478,5,0
80.47001230000001,7.2479417,4,0
80.4699833,7.2479432,2,0
80.4699638,7.247947,8,0
80.4699417,7.247955,14,0
80.4698322,7.2479251,10,0
80.4698049,7.2479003,13,0
80.4697838,7.247844,4,0
80.46973200000001,7.24778,10,0
80.4696691,7.2477418,12,0
80.4696066,7.2477379,11,0
80.4695646,7.247726,10,0
80.4695493,7.2477104,2,0
80.4694709,7.2476976,3,0
80.46939210000001,7.2476695,10,0
80.4693322,7.2476655,4,0
80.4692907,7.2476621,1,0
80.4692309,7.2476583,3,0
80.468794,7.2475895,2,0
80.4687068,7.247573,0,0
80.4686292,7.2475546,6,0
80.4685637,7.2475388,4,0
80.4685223,7.247533,4,0
80.4684487,7.2475171000000005,11,0
80.46842240000001,7.2475063,10,0
80.468404,7.2474877,3,0
80.4684084,7.2474625,15,0
80.4684158,7.2474456,4,0
80.4684226,7.2474284,2,0
80.4684288,7.2474097,1,0
80.468435,7.2473902,1,0
80.4684503,7.2473499,0,0
80.4684771,7.2472981,2,0
80.4684897,7.2472768,3,0
80.4685207,7.247239,3,0
80.4685862,7.2471354,12,0
80.468608,7.2471001,4,0
80.4686237,7.2470777,0,0
80.4686524,7.2470464,1,0
80.4686841,7.2470139,1,0
80.468706,7.2469959,2,0
80.46873860000001,7.2469632,0,0
80.46875920000001,7.2469404,2,0
80.4687816,7.2469167,4,0
80.4688005,7.2468958,0,0
80.4688436,7.2468586,3,0
80.4689024,7.2468198,0,0
80.4689271,7.2468007,2,0
80.4689749,7.2467544,1,0
80.46901220000001,7.2467179,3,0
80.4690617,7.2466707,3,0
80.469119,7.2466053,4,0
80.4691469,7.2465631,11,0
80.4691838,7.2465104,8,0
80.4691996,7.246484,9,0
80.4692308,7.2464332,22,0
80.4692466,7.2464094,6,0
80.4692634,7.2463861000000005,3,0
80.4693022,7.2463337,4,0
80.4693208,7.2463119,5,0
80.4693397,7.2462795,8,0
80.46935450000001,7.2462487,4,0
80.46939040000001,7.2461877,3,0
80.469416,7.2461405,3,0
80.4694614,7.2460637,4,0
80.4694935,7.2460073000000005,4,0
80.4695094,7.2459831,2,0
80.4695248,7.2459559,2,0
80.4695422,7.2459323,1,0
80.46955820000001,7.2459063,8,0
80.4696094,7.2458251,10,0
80.4696435,7.245768,5,0
80.4696575,7.2457395,1,0
80.4696697,7.2457095,10,0
80.46967910000001,7.2456785,13,0
80.4696851,7.245646,22,0
80.46968940000001,7.2456164,13,0
80.4696895,7.2455874,3,0
80.46968340000001,7.2455431,9,0
80.4696753,7.2455124,6,0
80.469666,7.2454802,17,0
80.4696544,7.2454485,15,0
80.4696398,7.2454078,6,0
80.46962260000001,7.2453398,6,0
80.46962930000001,7.245322,3,0
80.4696517,7.2452945,3,0
80.4696675,7.245285,9,0
80.469688,7.2452727,3,0
80.4697018,7.2452614,1,0
80.4697132,7.2452503,4,0
80.4697219,7.2452382,5,0
80.4697341,7.2452181,1,0
80.4697401,7.2452031,1,0
80.4697391,7.2451621,0,0
80.4697365,7.245127,3,0
80.4697278,7.2450741,6,0
80.4697243,7.245049,6,0
80.4697225,7.2450245,2,0
80.4697228,7.2449989,3,0
80.4697243,7.2449799,3,0
80.4697279,7.244959,3,0
80.469737,7.2449311,1,0
80.4697429,7.2449112,1,0
80.4697475,7.2448915000000005,5,0
80.4697566,7.2448574,0,0
80.4697625,7.2448339,6,0
80.4697688,7.2448109,1,0
80.469779,7.2447892000000005,2,0
80.4697911,7.2447707,2,0
80.4698242,7.2447481,3,0
80.46987610000001,7.2447448,1,0
80.4698959,7.2447489,1,0
80.46991680000001,7.2447536,1,0
80.46995890000001,7.2447664000000005,3,0
80.4699791,7.2447724000000004,5,0
80.4700448,7.2447821,2,0
80.470066,7.2447844,0,0
80.470087,7.2447852,0,0
80.4701257,7.2447698,11,0
80.4701465,7.2447622,10,0
80.4701637,7.244756,12,0
80.4701803,7.2447483,6,0
80.4702092,7.2447395,6,0
80.4702585,7.2447312,9,0
80.4702809,7.2447304,9,0
80.4702958,7.2447306000000005,8,0
80.47031940000001,7.2447267,1,0
80.4703351,7.2447221,3,0
80.4703521,7.2447156,6,0
80.4703666,7.2447094,3,0
80.4703903,7.2446985,6,0
80.4704217,7.2446816,3,0
80.470436,7.2446724,2,0
80.4704612,7.2446514,4,0
80.4705052,7.2446122,3,0
80.4705323,7.2445893,1,0
80.4705618,7.2445641,0,0
80.4705888,7.2445446,1,0
80.4706232,7.2445264,0,0
80.47064110000001,7.2445136,1,0
80.4706577,7.2445014,4,0
80.4706801,7.2444828,1,0
80.47069690000001,7.2444721,1,0
80.4707634,7.2444358,0,0
80.4707999,7.2444144,1,0
80.4708572,7.2443901,2,0
80.4709244,7.2443734,5,0
80.4709478,7.2443670000000004,1,0
80.4709814,7.2443603,1,0
80.471017,7.2443604,1,0
80.4710723,7.2443531,2,0
80.47114450000001,7.2443429,7,0
80.4711716,7.2443395,7,0
80.4711982,7.2443362,9,0
80.4712246,7.244334,11,0
80.4712918,7.2443314,9,0
80.47131900000001,7.2443314,14,0
80.4713725,7.2443335,16,0
80.471413,7.2443332,15,0
80.4714371,7.2443314,10,0
80.4714601,7.2443317,18,0
80.4714918,7.2443331,11,0
80.4715115,7.2443291,1,0
80.4715422,7.2443153,1,0
80.4715564,7.2443111,6,0
80.47158590000001,7.2442962,3,0
80.4716116,7.2442838,0,0
80.4716262,7.2442756,1,0
80.47164790000001,7.2442636,11,0
80.4716623,7.2442534,7,0
80.4716782,7.2442478,5,0
80.4717136,7.2442269,0,0
80.47174220000001,7.2442089,3,0
80.4717698,7.2441811000000005,3,0
80.4718094,7.2441497,2,0
80.471835,7.2441304,5,0
80.4718678,7.2441017,8,0
80.4719221,7.2440346,0,0
80.4719599,7.2439936000000005,6,0
80.4719912,7.243958,3,0
80.4720223,7.2439291,3,0
80.4720361,7.2439176,4,0
80.4720614,7.2438947,3,0
80.4720959,7.2438553,0,0
80.4721042,7.2438307,0,0
80.47213070000001,7.2438095,5,0
80.4721437,7.2438004000000005,15,0
80.4721684,7.2437725,0,0
80.4721809,7.2437628,2,0
80.4722023,7.243752,7,0
80.4722232,7.2437416,3,0
80.4722342,7.2437368,6,0
80.47224,7.2437315,6,0
80.4722568,7.2437289,4,0
80.4722759,7.2437241,2,0
80.4722947,7.2437258,1,0
80.4723097,7.2437251,1,0
80.4723225,7.2437291,0,0
80.4723347,7.2437333,1,0
80.4723723,7.2437298,2,0
80.4723908,7.2437511,0,0
80.4724148,7.2437583,2,0
80.4724731,7.2437507,0,0
80.4725045,7.2437475000000004,5,0
80.4725254,7.2437443,11,0
80.4725435,7.2437402,14,0
80.4725643,7.2437356,10,0
80.472584,7.2437333,8,0
80.4726189,7.243732,4,0
80.4726349,7.2437262,8,0
80.4726734,7.2437192,0,0
80.4727158,7.2437108,1,0
80.4727687,7.2437123,3,0
80.4727888,7.2437061,5,0
80.4728064,7.2437005,4,0
80.47282320000001,7.2436989,0,0
80.4728395,7.2436996,2,0
80.472865,7.2436983,1,0
80.4729018,7.2436903,2,0
80.4729486,7.2436776,12,0
80.472969,7.2436724,27,0
80.4730229,7.2436568,12,0
80.4730438,7.2436517,10,0
80.473132,7.2436329,1,0
80.4731596,7.243626,3,0
80.47319590000001,7.2436168,1,0
80.4732822,7.243586,4,0
80.4733155,7.2435773,1,0
80.47334430000001,7.2435638,1,0
80.4733744,7.2435647,3,0
80.4733835,7.2435669,2,0
80.4734061,7.2435632,1,0
80.47342950000001,7.2435522,0,0
80.4734741,7.2435393,2,0
80.4735098,7.2435241,2,0
80.4735289,7.2435146,0,0
80.4735482,7.2435045,3,0
80.47356860000001,7.2434904,3,0
80.4735813,7.24348,8,0
80.4736099,7.2434592,2,0
80.473654,7.2434321,4,0
80.4736714,7.2434185,8,0
80.4736923,7.2434036,4,0
80.4737191,7.2433834,8,0
80.4737658,7.243373,5,0
80.4737939,7.2433281,1,0
80.47379480000001,7.2433153,2,0
80.4737861,7.2433279,1,0
80.4737726,7.2433417,1,0
80.4737457,7.2433585,5,0
80.4737424,7.2433661,7,0
80.4737241,7.2433826,10,0
80.473713,7.2433937,14,0
80.4737025,7.2434008,7,0
80.4736798,7.2434159000000005,1,0
80.47366770000001,7.2434216000000005,2,0
80.47360280000001,7.2434487,3,0
80.47358510000001,7.2434563,108,0
80.4735656,7.2434635,3,0
80.4735466,7.2434714,0,0
80.4735187,7.2434844,3,0
80.47347450000001,7.2435056,0,0
80.4734104,7.2435417,3,0
80.47339600000001,7.2435463,0,0
80.4733805,7.2435492,0,0
80.4733619,7.2435546,1,0
80.4733291,7.2435494,10,0
80.4733093,7.2435559000000005,8,0
80.4732896,7.2435555,10,0
80.4732666,7.2435605,6,0
80.47325190000001,7.2435625,7,0
80.4732376,7.2435638,5,0
80.4731785,7.2435747,19,0
80.4731515,7.2435731,11,0
80.4731299,7.2435753,17,0
80.4730833,7.2435797,13,0
80.4730576,7.2435808,3,0
80.4730354,7.2435835,4,0
80.4729884,7.2435905,3,0
80.4729736,7.2435934,8,0
80.4729565,7.2435959,4,0
80.4729493,7.2435934,5,0
80.4728592,7.2436015000000005,13,0
80.4728309,7.2435993,11,0
80.4727714,7.2436025,1,0
80.4727515,7.2436055,2,0
80.4727033,7.2436038,2,0
80.4726721,7.2436092,8,0
80.4726349,7.2436097,1,0
80.4726165,7.2436114,5,0
80.4725917,7.2436152,10,0
80.4725662,7.2436156,11,0
80.4725525,7.2436122,7,0
80.4725415,7.2436073,6,0
80.4725269,7.243606,6,0
80.4725055,7.2436027,8,0
80.47248450000001,7.243598,2,0
80.4724551,7.2435920000000005,10,0
80.4724278,7.243601,14,0
80.4724069,7.2436131,14,0
80.4723888,7.2436212,11,0
80.47236910000001,7.2436296,6,0
80.4723129,7.2436653,3,0
80.472294,7.243678,1,0
80.4722753,7.2436892,3,0
80.4722473,7.2437069,2,0
80.4722315,7.2437211,3,0
80.4722112,7.2437353,4,0
80.4721843,7.2437552,4,0
80.4721395,7.2438001,1,0
80.4720947,7.2438433,4,0
80.4720841,7.243855,6,0
80.4720752,7.2438702,6,0
80.4720587,7.243893,4,0
80.4720476,7.2439071,6,0
80.4720265,7.2439332,6,0
80.47199880000001,7.2439636,2,0
80.4719808,7.2439839,1,0
80.4719303,7.2440407,4,0
80.4719031,7.2440643,1,0
80.4718746,7.2440895,6,0
80.4718574,7.2441043,2,0
80.4718204,7.2441266,5,0
80.4717969,7.2441442,3,0
80.4717803,7.2441566,0,0
80.4717677,7.2441624000000004,1,0
80.4717416,7.2441737,3,0
80.4716986,7.244196,5,0
80.4716811,7.2442044,3,0
80.4716619,7.2442126,4,0
80.4716317,7.2442259,2,0
80.4716116,7.2442335,2,0
80.4715858,7.2442397,2,0
80.4715594,7.2442409,1,0
80.4715041,7.2442387,3,0
80.47144730000001,7.2442436,0,0
80.4713399,7.2442484,3,0
80.4712933,7.2442511000000005,5,0
80.47125030000001,7.2442588,5,0
80.4711902,7.2442606000000005,3,0
80.47114570000001,7.2442655,0,0
80.4711078,7.2442747,3,0
80.4710638,7.2442863,1,0
80.4710168,7.2442955,4,0
80.47096880000001,7.2443064,2,0
80.4709309,7.2443176000000005,0,0
80.47090610000001,7.2443268,1,0
80.4708565,7.2443471,2,0
80.4708109,7.2443672,3,0
80.470777,7.2443861,2,0
80.4707349,7.244417,2,0
80.4707139,7.2444315,0,0
80.4706915,7.2444457,0,0
80.4706631,7.2444668,0,0
80.4706414,7.2444759,0,0
80.4706235,7.2444921,0,0
80.4706085,7.2445042,0,0
80.4705924,7.244516,0,0
80.4705679,7.2445332,1,0
80.4705501,7.2445505,2,0
80.470529,7.2445716000000004,0,0
80.4705045,7.2445909,1,0
80.470491,7.2446045,0,0
80.4704758,7.2446165,1,0
80.4704402,7.2446442,0,0
80.4704316,7.2446527000000005,2,0
80.47040580000001,7.2446674,1,0
80.4703685,7.2446833,2,0
80.4703305,7.2446836,1,0
80.4703119,7.2446838,0,0
80.4702738,7.2446825,5,0
80.4702434,7.2446861,3,0
80.4701879,7.2447113,6,0
80.4701628,7.2447243,1,0
80.47014420000001,7.244729,0,0
80.4701153,7.2447316,2,0
80.4700756,7.2447281,1,0
80.4700424,7.2447282,0,0
80.469976,7.244699,1,0
80.4699528,7.2446904,3,0
80.4699307,7.2446826,2,0
80.4698939,7.2446767,1,0
80.4698693,7.2446806,0,0
80.469845,7.244691,0,0
80.4698262,7.2447034,0,0
80.4698057,7.2447261,2,0
80.4697961,7.2447443,1,0
80.4697918,7.2447613,1,0
80.469786,7.2447809,0,0
80.4697812,7.2448174,0,0
80.4697783,7.244852,0,0
80.4697731,7.2448755,1,0
80.4697554,7.2449496,2,0
80.4697517,7.2449801,6,0
80.4697531,7.2450071000000005,8,0
80.4697592,7.2450388,7,0
80.4697661,7.2450684,12,0
80.4697733,7.2450911,6,0
80.4697593,7.2451641,0,0
80.4697206,7.2452008,4,0
80.4697041,7.2452144,6,0
80.4696921,7.2452262,9,0
80.4696704,7.2452453,5,0
80.4696466,7.2452472,16,0
80.4695711,7.2451673,21,0
80.4694902,7.245087,9,0
80.4694449,7.2450633,1,0
80.46938540000001,7.245019,1,0
80.4693579,7.2449945,4,0
80.46926210000001,7.2448726,1,0
80.4692434,7.2448498,2,0
80.4691978,7.2447942,2,0
80.4691811,7.2447715,0,0
80.469084,7.2446485,3,0
80.4690105,7.244539,0,0
80.4689893,7.2445092,0,0
80.4689687,7.2444827,1,0
80.4689516,7.2444547,3,0
80.46892460000001,7.2444153,0,0
80.4688864,7.2443629000000005,0,0
80.46884800000001,7.2443041,1,0
80.4688271,7.2442765,0,0
80.4687708,7.2441909,3,0
80.46875250000001,7.2441642,1,0
80.4687358,7.2441361,0,0
80.4687138,7.2440955,0,0
80.4686885,7.2440391,1,0
80.4686786,7.2440124,2,0
80.46866920000001,7.2439827,2,0
80.4685684,7.2436444,0,0
80.46855740000001,7.2436110000000005,2,0
80.4685122,7.2434615,3,0
80.4685004,7.2434178000000005,4,0
80.4684692,7.2433424,1,0
80.4684614,7.2433082,4,0
80.46844970000001,7.2432778,6,0
80.46843510000001,7.2432201,9,0
80.468414,7.2431632,4,0
80.4683812,7.2430661,2,0
80.4683682,7.2430259,3,0
80.4683569,7.2429853,2,0
80.4683289,7.2429075,1,0
80.4683175,7.2428685,0,0
80.4682976,7.2427948,2,0
80.4682864,7.2427591,2,0
80.4682676,7.2427021,1,0
80.4682564,7.2426662,1,0
80.46824480000001,7.2426298000000005,2,0
80.46823450000001,7.2425931,1,0
80.4682231,7.2425561,6,0
80.468213,7.2425176,3,0
80.4682018,7.2424789,6,0
80.4681923,7.2424407,6,0
80.46818160000001,7.242403,1,0
80.4681565,7.2423109,1,0
80.4681461,7.2422716000000005,0,0
80.468121,7.2421692,0,0
80.4681088,7.2421233,1,0
80.4680833,7.2420137,0,0
80.4680696,7.241949,2,0
80.4680595,7.2419079,2,0
80.4680482,7.2418673,1,0
80.4680242,7.2417908,2,0
80.4680121,7.2417529,6,0
80.468001,7.2417116,4,0
80.46796690000001,7.2416343,2,0
80.4679383,7.2415793,5,0
80.4678506,7.2414446,0,0
80.4678285,7.2414105,0,0
80.4677804,7.2413217,0,0
80.4677017,7.2411372,2,0
80.4676899,7.2411052,0,0
80.4676675,7.2410399,1,0
80.467659,7.2410105,3,0
80.4676445,7.2409612,1,0
80.4676232,7.2408364,2,0
80.4676148,7.2407686,3,0
80.4675908,7.2405769,0,0
80.4674889,7.2404009,7,0
80.4674701,7.2403798,2,0
80.4674485,7.2403581,3,0
80.4674407,7.2403404,8,0
80.4674411,7.2403285,9,0
80.467443,7.2403062,11,0
80.4674474,7.2402945,10,0
80.46745,7.2402797,14,0
80.4674536,7.2402632,15,0
80.4674638,7.2402384,6,0
80.4674787,7.2402095,6,0
80.467502,7.2401795,9,0
80.4675113,7.2401625,6,0
80.4594711,7.2386166,1,0
80.4594721,7.2385872,1,0
80.45946810000001,7.238557,0,0
80.4594555,7.2383712000000004,0,0
80.45945640000001,7.238346,1,0
80.4593504,7.2381224,2,0
80.4593091,7.23808,2,0
80.4592841,7.2380595,4,0
80.4591055,7.2379414,0,0
80.4590108,7.2379085,6,0
80.45897550000001,7.2378997,2,0
80.4589512,7.2378923,2,0
80.4589256,7.2378863,2,0
80.4588742,7.2378658,4,0
80.4588261,7.2378474,0,0
80.4588018,7.2378351,1,0
80.4587619,7.2378149,1,0
80.4587099,7.2377876,1,0
80.4586748,7.2377689,2,0
80.45864610000001,7.2377519,4,0
80.4586311,7.2377337,1,0
80.45861670000001,7.2377165,1,0
80.4585927,7.2376745,0,0
80.4585886,7.2376492,0,0
80.4585929,7.2375953,0,0
80.4585971,7.2375365,0,0
80.4586008,7.2375096,0,0
80.4586031,7.2374816,0,0
80.4586145,7.2373972,0,0
80.4586175,7.2373692,0,0
80.4586201,7.2373408,0,0
80.45862340000001,7.2373129,0,0
80.4586293,7.237272,0,0
80.4586331,7.2372452,0,0
80.4586373,7.2372045,1,0
80.4586391,7.2371777,3,0
80.4586395,7.2371507,4,0
80.4586381,7.2371235,7,0
80.4586242,7.2370728,1,0
80.4586078,7.2370451000000005,7,0
80.4585392,7.2369981,1,0
80.4584943,7.2369811,0,0
80.45839000000001,7.2369479,0,0
80.45835840000001,7.2369344,1,0
80.45831820000001,7.2369165,0,0
80.458282,7.2369017,0,0
80.4582418,7.2368896000000005,0,0
80.458213,7.2368796,0,0
80.4581744,7.2368632,0,0
80.458082,7.23682,0,0
80.45803120000001,7.2367876,1,0
80.4579913,7.2367688,0,0
80.4579666,7.2367573,0,0
80.4578753,7.2367199,2,0
80.4577585,7.2366904,3,0
80.4576637,7.2366769,3,0
80.4575725,7.2366607,1,0
80.4575079,7.2366503,5,0
80.4574796,7.2366443,3,0
80.45744380000001,7.2366402,0,0
80.4572513,7.236625,3,0
80.4571322,7.2366183,3,0
80.45704930000001,7.2366145,2,0
80.4567629,7.2366057,0,0
80.45663210000001,7.2366128,2,0
80.4565365,7.2366056,0,0
80.4565089,7.2365945,0,0
80.4564718,7.2365797,1,0
80.4564486,7.2365706,0,0
80.4564256,7.23656,1,0
80.45637310000001,7.2365382,0,0
80.4563045,7.2365068,0,0
80.45627540000001,7.2364933,0,0
80.45620890000001,7.2364592,0,0
80.45617990000001,7.2364452,0,0
80.4561503,7.2364322,0,0
80.4561107,7.2364145,0,0
80.4560735,7.2363937,0,0
80.4560182,7.2363677,1,0
80.4559443,7.2363391,3,0
80.4559131,7.236334,1,0
80.4558766,7.2363335,0,0
80.45584240000001,7.2363353,1,0
80.4557892,7.2363416,1,0
80.4556961,7.2363452,2,0
80.4556586,7.2363403,1,0
80.4555524,7.2363068,3,0
80.4555215,7.2362927,3,0
80.4554615,7.2362595,0,0
80.4554143,7.2362238,2,0
80.4553859,7.2361896,1,0
80.4553546,7.2361447,1,0
80.4553054,7.2360763,0,0
80.4552871,7.2360613,2,0
